Feature Name	TPM Median	TPM Variance	Num Coexpress Partner	CAI	Normalized SNP Count	Paralog GI in S.cer	Ortholog Essentiality in S.cer	Length	Hits	Reads	Freedom index	Neighborhood index	Upstream hits 100	GRACE	GRACEv2
C4_04000W_A	12.79	2269.742872980496	0.0	0.15	0.011235955	0	1	1158.0	30.0	2654.0	0.168393782	0.324887678	2.0		-1.0
C4_04010W_A	5.17	1681.6509368674328	14.0	0.13	0.003560127	0	0	2529.0	100.0	10156.0	0.10399367300000001	0.5187571910000001	12.0		
C4_04020C_A	0.0	44418.69253119936	0.0	0.15	0.018691589	0	0	429.0	14.0	1161.0	0.160839161	0.426172786	3.0		
C4_04030W_A	0.31	343731.55287301267	11.0	0.3	0.005840363	0	0	1542.0	60.0	7871.0	0.073281453	0.556031546	6.0	-1.0	
C4_04040W_A	0.0	24.18501351670568	0.0	0.12	0.0	0	0	417.0	22.0	1722.0	0.153477218	0.759762297	1.0		
C4_04050C_A	128.02	486608.21248700976	0.0	0.44	0.001628664	0	0	615.0	21.0	2426.0	0.221138211	0.48631487799999995	8.0		-1.0
C4_04060W_A	0.0	0.16492511644839306	0.0	0.18	0.002739726	0	0								
C4_04070C_A	0.14	1677.2308376209862	0.0	0.39	0.00240096	0	0	834.0	32.0	3321.0	0.103117506	0.5419320870000001	2.0		-1.0
C4_04080C_A	1.97	31952.960003509663	3.0	0.46	0.010396975	0	0	1059.0	47.0	5533.0	0.21529745	0.6389059570000001	5.0		
C4_04090C_A	26.46	581.6618858324105	1.0	0.19	0.004011461	-1	-1	1746.0	12.0	578.0	0.37686139700000004	0.08789259199999999	4.0		
C4_04100C_A	32.33	5724.735755817103	314.0	0.19	0.003372681	-1	-1	594.0	13.0	907.0	0.262626263	0.278507295	33.0		-1.0
C4_04110W_A	19.57	61372.25058137452	0.0	0.17	0.00729927	0	0	138.0	2.0	206.0	0.637681159	0.188344646	4.0		
C4_04120C_A	14.6	639.206109098058	133.0	0.17	0.002114165	0	1	1896.0	7.0	407.0	0.798523207	0.047664995999999994	0.0	1.0	
C4_04130W_A	56.7	3142.1467672854415	96.0	0.16	0.003021148	-1	-1	663.0	14.0	242.0	0.215686275	0.265910622	0.0		
C4_04140W_A	4.34	5133.509581656527	192.0	0.19	0.004582951	0	0	1092.0	26.0	1368.0	0.17857142899999998	0.271485867	11.0	-1.0	
C4_04150C_A	483.91	111480.22546039056	19.0	0.36	0.000877963	-1	-1	1140.0	9.0	798.0	0.184210526	0.089149479	10.0	-1.0	
C4_04160W_A	47.72	10622.794814062978	208.0	0.21	0.0013131979999999998	0	0	1524.0	51.0	2839.0	0.086614173	0.362699525	5.0	-1.0	
C4_04170C_A	18.72	5258.388539226262	66.0	0.16	0.0046412	-1	-1	2802.0	51.0	2485.0	0.074946467	0.20008192	6.0	-1.0	
C4_04180C_A	13.97	1664.5403180291253	14.0	0.13	0.004158004	-1	-1	963.0	1.0	15.0	0.887850467	0.010734381000000001	0.0	-1.0	
C4_04190C_A	1.05	99.26259436630087	1.0		0.007462687	0	0								
C4_04200C_A	2.39	1084.81639735689	10.0		0.00893522	0	0								
C4_04210C_A	13.11	552.7852600448307	54.0	0.19	0.006818182	-1	-1	441.0	3.0	25.0	0.467120181	0.06884565	16.0		
C4_04220W_A	13.0	396.1400758022537	0.0	0.17	0.005825243000000001	0	0	516.0	5.0	587.0	0.7926356590000001	0.098065024	0.0		-1.0
C4_04230W_A	8.63	1408.620234993931	0.0	0.15	0.00802139	-1	-1	1497.0	59.0	6212.0	0.07949231799999999	0.38511974600000004	7.0	-1.0	
C4_04240C_A	46.75	4065.5617241571504	26.0	0.18	0.004227337	-1	-1	2130.0	68.0	7686.0	0.065258216	0.300039402	5.0		
C4_04250W_A	5.0	11301.237905745777	254.0	0.11	0.00058309	-1	-1	1716.0	73.0	8225.0	0.115967366	0.38292438799999995	15.0		
C4_04260C_A	34.36	2472.3004188086525	52.0	0.19	0.004573171	-1	-1	2625.0	11.0	187.0	0.354285714	0.037976483	0.0	-1.0	
C4_04270W_A	5.77	3746.1933374467353	5.0	0.13	0.009360374	-1	-1	642.0	25.0	1855.0	0.218068536	0.347715472	30.0	-1.0	
C4_04280C_A	12.21	3144.853486091127	17.0	0.12	0.008464329	-1	-1	828.0	45.0	3991.0	0.31642512100000003	0.48768884799999995	34.0		
C4_04290W_A	18.75	1312.7985261335248	59.0	0.17	0.002240478	0	1	2679.0	21.0	923.0	0.4706980220000001	0.068161497	18.0	1.0	
C4_04300C_A	20.48	6001.435518691259	0.0	0.2	0.011940299	0	0	336.0	28.0	3865.0	0.28869047600000003	0.7353647879999999	15.0		
C4_04310W_A	70.1	217065.0814416333	72.0	0.15	0.0048721070000000005	-1	-1	822.0	11.0	640.0	0.373479319	0.11619313	12.0		
C4_04320W_A	19.34	38827.94554018515	10.0	0.37	0.001886792	0	0	2121.0	83.0	7961.0	0.16077322	0.347829911	9.0	-1.0	
C4_04330C_A	123.5	30494.017036908237	0.0	0.17	0.013259668999999998	0	0	906.0	61.0	4378.0	0.11147902900000001	0.634794764	18.0		
C4_04340C_A	45.33	1416.781501125574	3.0	0.18	0.005628518000000001	0	1	534.0	0.0	0.0	1.0	0.0	6.0	-1.0	
C4_04350W_A	52.32	1720.0758558499274	1.0	0.17	0.006329114	0	0	633.0	59.0	8072.0	0.142180095	0.904317392	25.0		
C4_04360W_A	1.09	9.364811018804565	1.0	0.15	0.004994451	0	0	1803.0	119.0	10462.0	0.045479755999999996	0.6570240970000001	12.0		
C4_04370C_A	9.76	963.9155573930284	47.0	0.13	0.004275330999999999	-1	-1	2340.0	49.0	2413.0	0.095299145	0.195259281	17.0		
C4_04380C_A	13.94	73686.09479569343	4.0	0.11	0.01056338	0	0	285.0	17.0	893.0	0.203508772	0.565683439	9.0		
C4_04390W_A	1688.46	7180962.22182062	129.0	0.64	0.010570825	1	0	947.0	1.0	45.0	0.610666667	0.024018182000000003	1.0		
C4_04400C_A	0.0	251.0943439439167	0.0	0.17	0.003636364	0	0	276.0	13.0	676.0	0.268115942	0.41429016700000004	6.0		
C4_04410C_A	38.24	5894.779062262439	12.0	0.21	0.004868549000000001	-1	-1	2055.0	82.0	8271.0	0.09343065699999999	0.337611086	3.0	-1.0	
C4_04420W_A	16.11	2576.728577132245	57.0	0.13	0.004596192	0	0	1524.0	54.0	6047.0	0.07086614200000001	0.28294884600000003	1.0		-1.0
C4_04430W_A	57.2	5098.334662289945	15.0	0.2	0.006482981999999999	-1	-1	618.0	43.0	4692.0	0.129449838	0.5299109320000001	16.0		
C4_04440W_A	85.72	26235.200309900283	8.0	0.21	0.0062034740000000005	-1	-1	807.0	22.0	1490.0	0.178438662	0.20024276100000002	21.0		-1.0
C4_04450C_A	6.73	806.7921968076524	187.0	0.13	0.0071884980000000015	-1	-1	2505.0	90.0	8503.0	0.09021956099999999	0.270184787	6.0	-1.0	
C4_04460C_A	18.97	1969.5882718157573	57.0	0.14	0.00615239	-1	-1	4227.0	116.0	7054.0	0.09841495199999999	0.18377883899999997	3.0		-1.0
C4_04470W_A	5.52	9714.174093978223	31.0	0.16	0.003673769	0	0	1362.0	63.0	6275.0	0.10866373	0.334736166	11.0		-1.0
C4_04480C_A	1880.42	2997546.725425739	87.0	0.69	0.005964215	0	1	1007.0	2.0	3.0	0.8566978190000001	0.021511641	1.0		-1.0
C4_04490C_A					0.021276596	0	0								
C4_04500C_A	61.29	15976.833470596615	74.0	0.22	0.005319149	-1	-1	753.0	47.0	4080.0	0.139442231	0.42021879	23.0		
C4_04510W_A	16.43	459.53220410450547	14.0	0.14	0.001905216	0	1	4200.0	14.0	1068.0	0.5059523810000001	0.025493771000000002	1.0		
C4_04520W_A	29.05	4683.651826375165	115.0	0.17	0.008433735	0	1	831.0	20.0	1738.0	0.369434416	0.186382336	11.0	-1.0	
C4_04530C_A	146.88	369314.0614971705	6.0		0.005467801	0	0	1647.0	58.0	6250.0	0.075288403	0.260435354	2.0		-1.0
C4_04540C_A	0.54	2763.31416372373	0.0	0.11	0.006024096	0	0								
C4_04550C_A	30.62	21567.844333077788	230.0	0.14	0.000990099	-1	-1	1011.0	50.0	8768.0	0.11572700300000001	0.38299634299999996	24.0		-1.0
C4_04560C_A	42.41	9612.861455376773	13.0	0.13	0.003537736	-1	-1	849.0	32.0	1913.0	0.10836278	0.288384817	14.0		
C4_04570W_A	45.0	11073.166233572107	0.0	0.08	0.003550296	-1	-1	846.0	32.0	1741.0	0.20094562600000002	0.305278678	22.0		-1.0
C4_04580W_A	20.59	4492.083799778811	60.0	0.16	0.004456147	1	0	4938.0	42.0	2421.0	0.180639935	0.076241498	4.0	-1.0	
C4_04590W_A	225.04	119063.09330582172	6.0	0.23	0.001760563	-1	-1	1137.0	30.0	1545.0	0.131926121	0.27738216600000004	6.0	-1.0	
C4_04600C_A	19.96	2277.086880629328	13.0	0.13	0.00168492	0	0	1188.0	4.0	254.0	0.966329966	0.034125034	1.0		-1.0
C4_04620C_A	7.72	327.71836205168006	0.0		0.0	0	0								
C4_04630C_A	13.29	2628.453183929968	0.0	0.14	0.0	0	0	366.0	8.0	289.0	0.265027322	0.268415301	0.0		
C4_04640C_A	17.47	10582.50418820187	0.0	0.12	0.0	0	0	837.0	21.0	1428.0	0.21385902	0.269221544	21.0		
C4_04650W_A	19.62	2248.324933262467	26.0	0.13	0.004172462	0	1	720.0	5.0	187.0	0.7125	0.072584078	0.0	-1.0	
C4_04660C_A	13.1	9722.563004975658	118.0	0.15	0.002808003	-1	-1	2850.0	96.0	11286.0	0.050877193	0.335305417	2.0	-1.0	
C4_04670C_A	9.09	20579.76932856495	213.0	0.14	0.003328895	0	0	1503.0	85.0	6919.0	0.15834996699999998	0.472469301	9.0		
C4_04680C_A					0.0	0	0								
C4_04690C_A					0.0	0	0								
C4_04700W_A	340.21	57355.31194552035	316.0	0.34	0.004932182	-1	-1	1623.0	12.0	1304.0	0.60874923	0.061071669	11.0		
C4_04710W_A	20.46	751.7166957395482	23.0	0.12	0.004132231	-1	-1	1695.0	49.0	3278.0	0.089675516	0.217341984	12.0	-1.0	
C4_04720W_A	51.43	9964.766584483907	7.0	0.21	0.0010298660000000002	-1	-1	972.0	26.0	3080.0	0.612139918	0.197289815	2.0	-1.0	
C4_04730W_A	23.4	2956.550999012477	58.0	0.13	0.003158845	-1	-1	2217.0	39.0	3695.0	0.50428507	0.13225219900000001	0.0		-1.0
C4_04740W_A					0.0	0	0								
C4_04750W_A	16.11	3475.993572034796	225.0	0.15	0.003342246	-1	-1	1500.0	46.0	4862.0	0.08666666699999999	0.252479942	14.0		
C4_04760C_A	41.02	10431.582983455588	67.0	0.19	0.003911343	0	1	768.0	36.0	2811.0	0.145833333	0.372009136	12.0	-1.0	
C4_04770C_A	18.06	3362.66332305806	4.0	0.17	0.002261164	0	0	1770.0	102.0	9732.0	0.060451977000000004	0.45982293	6.0	-1.0	
C4_04780W_A	41.58	1245.9508842091375	1.0	0.15	0.004003203	-1	-1	2499.0	90.0	7638.0	0.06082433	0.324600428	3.0		
C4_04790W_A	0.33	44.62546827777045	2.0	0.16	0.000785546	-1	-1	2547.0	139.0	14533.0	0.054966627000000004	0.498757199	9.0		
C4_04800W_A	266.66	108264.55277563576	15.0	0.44	0.000909091	-1	-1	1101.0	42.0	3107.0	0.19346049	0.392442106	3.0	-1.0	
C4_04810C_A	35.97	2941.579014643609	473.0	0.2	0.003070624	-1	-1	978.0	36.0	2116.0	0.164621677	0.386483836	27.0		
C4_04820C_A	63.55	11025.08142531964	347.0	0.19	0.005154639	-1	-1	777.0	2.0	116.0	0.888030888	0.028183382000000007	0.0		
C4_04830W_A	30.85	2780.7768815091686	8.0	0.15	0.003269755	0	1	1836.0	13.0	753.0	0.448257081	0.07716281400000001	10.0	-1.0	
C4_04840C_A	9.23	6922.0470271212525	1.0	0.16	0.001297859	-1	-1	1542.0	80.0	8838.0	0.084306096	0.573765086	2.0	-1.0	
C4_04850C_A	4.23	1709.4088423138944	80.0	0.16	0.004849138	-1	-1	1857.0	4.0	156.0	0.35810447	0.022520097000000003	2.0		-1.0
C4_04860W_A	13.83	9750.447052186468	11.0	0.19	0.005957446999999999	0	0	1176.0	46.0	5566.0	0.173469388	0.47777362	5.0		
C4_04870C_A	83.07	4105.996708944873	9.0	0.21	0.005091218	-1	-1	2358.0	55.0	2897.0	0.16030534400000002	0.264989847	12.0	-1.0	
C4_04880W_A	5.54	9650.342230406855	7.0	0.12	0.010559662	0	0	948.0	46.0	4801.0	0.112869198	0.549776	31.0		
C4_04890C_A	2139.28	3030251.74245742	117.0	0.64	0.0	-1	-1	468.0	5.0	591.0	0.35042735	0.120680817	0.0		
C4_04900W_A	2846.66	5124693.067353218	224.0	0.6	0.003992016	0	1	502.0	0.0	0.0	1.0	0.0	0.0		1.0
C4_04910C_A	13.31	246.51755890320192	28.0	0.12	0.009421265	0	0	744.0	6.0	411.0	0.561827957	0.086600496	3.0		-1.0
C4_04920W_A	40.59	6472.823169599376	76.0	0.15	0.010733453	0	1	1119.0	1.0	7.0	0.946380697	0.008181275	0.0		-1.0
C4_04930C_A	14.56	5962.834825764056	0.0	0.14	0.014354067	0	1	837.0	39.0	3434.0	0.140979689	0.402553163	37.0	-1.0	
C4_04940W_A	3.22	244.763920799447	12.0	0.15	0.012485812	0	0								
C4_04950W_A	3.21	875.7680988154219	0.0	0.15	0.011210762	0	0	447.0	24.0	3086.0	0.277404922	0.444109555	0.0		
C4_04970C_A	234.07	661265.8431692724	8.0	0.26	0.003802281	-1	-1	264.0	7.0	608.0	0.515151515	0.225161451	12.0		
C4_04980W_A	6.61	533.7220817498909	141.0	0.14	0.003010235	-1	-1	1662.0	54.0	5876.0	0.11311672699999999	0.28286260399999996	10.0		
C4_04990C_A	5.49	1320.8345660920688	0.0	0.12	0.004285714	0	0	1401.0	73.0	6047.0	0.094218415	0.392515082	7.0		
C4_05000W_A	4.15	492.33490311923225	2.0	0.12	0.00770416	0	0	1299.0	88.0	5136.0	0.12086220199999999	0.478140422	5.0		
C4_05010W_A	40.1	6605.4710971881605	328.0	0.19	0.005131495	0	1	1560.0	3.0	246.0	0.951923077	0.013391338000000001	0.0	1.0	
C4_05020W_A	8.56	615.1889262913118	5.0	0.15	0.0	-1	-1	372.0	4.0	66.0	0.440860215	0.07428156799999999	1.0		-1.0
C4_05030C_A				0.17	0.004044035	-1	-1	4452.0	68.0	4938.0	0.06940700799999999	0.104090306	5.0		-1.0
C4_05030C_B	29.63	1333.935886426949	20.0			0	0								
C4_05040W_A	7.09	571.7587088043678	1.0	0.18	0.009049774	-1	-1	222.0	15.0	301.0	0.33783783799999995	0.41801328299999996	22.0		
C4_05050C_A	15.74	1381.3928038641945	13.0	0.16	0.0032	-1	-1	1251.0	55.0	7163.0	0.12150279800000001	0.269655062	7.0		
C4_05060W_A	20.3	595.0762056903512	5.0	0.16	0.0029688270000000003	0	0	2022.0	35.0	2966.0	0.272997033	0.106322792	10.0		
C4_05070C_A	3.46	1766.0489638472604	99.0	0.19	0.001463058	-1	-1	1368.0	59.0	5443.0	0.149853801	0.253493705	7.0	-1.0	
C4_05080C_A	9.17	247.8882099338277	197.0	0.14	0.001454193	-1	-1	2064.0	96.0	9766.0	0.070736434	0.273377523	29.0		
C4_05090C_A	6.29	84.63431004569992	214.0	0.18	0.005912645	-1	-1	5244.0	99.0	3195.0	0.076659039	0.133246255	13.0		
C4_05100C_A	29.45	4660.441542550524	113.0	0.2	0.004556962	1	0	3951.0	51.0	6076.0	0.573272589	0.11527775900000001	0.0		-1.0
C4_05110C_A	46.79	74872.85270210389	23.0	0.16	0.007712081999999999	0	0	1944.0	57.0	5014.0	0.06542882400000001	0.465006508	4.0		
C4_05120C_A	0.0	868.9666876716568	0.0	0.14	0.003184713	0	0								
C4_05130C_A	4.47	53416.59164602153	120.0	0.32	0.004307692	0	0	1626.0	46.0	3417.0	0.118081181	0.27380952399999997	3.0	-1.0	
C4_05140C_A	18.63	5764.638218160323	173.0	0.22	0.003491163	-1	-1	4584.0	154.0	18081.0	0.073080279	0.350752942	6.0	-1.0	
C4_05150W_A	74.15	10766.595650910367	216.0	0.2	0.002276608	-1	-1	1758.0	28.0	2011.0	0.14562002300000002	0.131439538	2.0		
C4_05160C_A	10.53	1470.0956445369213	303.0	0.14	0.001939237	-1	-1	1548.0	41.0	1133.0	0.136950904	0.208212583	16.0		
C4_05170C_A				0.14	0.001639344	0	1	1216.0	17.0	1211.0	0.49342105299999994	0.115610496	8.0	1.0	
C4_05170C_B	15.38	3801.723287289511	2.0			0	0								
C4_05180C_A				0.15	0.004944667	0	1	4248.0	79.0	4353.0	0.17113936	0.150869415	10.0		-1.0
C4_05180C_B	25.5	2437.7623947037578	58.0			0	0								
C4_05190C_A	24.31	345.6787742537332	101.0	0.18	0.001950585	-1	-1	1539.0	49.0	4054.0	0.09421702400000001	0.25732774399999997	26.0	-1.0	
C4_05200C_A	0.3	1304.9643315698622	0.0	0.31	0.002114165	0	0	474.0	56.0	7135.0	0.272151899	0.88235994	6.0		
C4_05210W_A	28.8	3722.83956643474	30.0	0.14	0.0	0	1	693.0	4.0	7.0	0.432900433	0.042838127000000004	1.0	-1.0	
C4_05220C_A	4.53	34.256738829902005	232.0	0.16	0.005008347	0	1	2397.0	4.0	64.0	0.90529829	0.016403165	7.0	-1.0	
C4_05230C_A	13.32	338.71119441835117	360.0	0.2	0.002598528	0	1	2310.0	7.0	74.0	0.351082251	0.034194625	3.0	-1.0	
C4_05240C_A	61.05	26566.475046546933	15.0	0.24	0.006490872	-1	-1	2466.0	35.0	681.0	0.156934307	0.15584182800000002	5.0	-1.0	
C4_05250W_A	5.3	7269.289408193159	2.0	0.18	0.007072136	0	0	708.0	32.0	1785.0	0.138418079	0.6061286339999999	6.0		-1.0
C4_05260W_A	33.42	2860.1006631215228	98.0	0.21	0.002022245	-1	-1	990.0	18.0	537.0	0.190909091	0.24692482899999998	1.0		
C4_05270C_A	23.0	1776.9176617043033	19.0	0.14	0.004636785	-1	-1	648.0	47.0	4001.0	0.12808642	0.839728989	34.0		
C4_05280W_A	12.7	635.822873161905	37.0		0.00513379	0	1	6429.0	74.0	4955.0	0.300668844	0.117732041	11.0	-1.0	
C4_05290W_A	30.26	1283.8721774871894	14.0	0.17	0.002836305	-1	-1	2469.0	129.0	9950.0	0.05224787400000002	0.469491506	24.0	-1.0	
C4_05300W_A	21.77	2560.8924904414653	103.0	0.18	0.004864865	-1	-1	1851.0	52.0	2810.0	0.084819017	0.216834666	8.0		
C4_05310W_A	7.89	138.51067547716994	189.0	0.17	0.002734108	-1	-1	1464.0	44.0	2489.0	0.11885245900000001	0.230231687	34.0		
C4_05320W_A	77.97	17180.675155938592	22.0		0.003484321	-1	-1	1149.0	28.0	1645.0	0.182767624	0.190959047	10.0		
C4_05330C_A	28.51	1691.9622322478451	386.0	0.19	0.006101695	0	1	1476.0	4.0	77.0	0.641598916	0.022125091	0.0	1.0	
C4_05340W_A	6.47	95.54323890710822	77.0	0.14	0.006364022	0	1	2358.0	16.0	1173.0	0.464800679	0.059423167	22.0	1.0	
C4_05350W_A	5.92	221.78291616134965	42.0	0.11	0.005595971	-1	-1	1788.0	52.0	2981.0	0.101789709	0.30828604800000003	5.0	-1.0	
C4_05360C_A	4.59	36.2460919783291	216.0	0.14	0.004621072	-1	-1	1083.0	9.0	170.0	0.32040627899999996	0.098253053	5.0		
C4_05370W_A	13.36	367.2169237965807	73.0	0.18	0.00501972	-1	-1	2790.0	52.0	2702.0	0.110035842	0.217322934	6.0	-1.0	
C4_05380C_A	11.6	995.9657520120134	0.0	0.12	0.016129031999999998	-1	-1	249.0	8.0	232.0	0.48192771100000004	0.37359910799999996	4.0		
C4_05390W_A	40.52	5469.033722595947	81.0	0.15	0.004570384	-1	-1	1095.0	50.0	3925.0	0.087671233	0.527919483	14.0		
C4_05400C_A				0.14	0.0042123	0	0	1185.0	35.0	1681.0	0.183122363	0.304563121	5.0	-1.0	
C4_05400C_B	13.35	5969.182073442607	28.0			0	0								
C4_05420C_A				0.13	0.008938547	0	0	4473.0	127.0	7626.0	0.08495416900000001	0.303689641	1.0		
C4_05420C_B	4.78	67.54281274955235	87.0			0	0								
C4_05430C_A	52.27	3361.8532837633875	1.0	0.15	0.002155172	0	0	1857.0	65.0	7042.0	0.149703823	0.376434449	10.0	-1.0	
C4_05440C_A	12.19	3212.033385875259	90.0	0.15	0.009036145	-1	-1	1329.0	32.0	1691.0	0.17908201699999998	0.254429785	12.0	-1.0	
C4_05450C_A	123.1	18445.355200700382	57.0	0.34	0.003393665	-1	-1	885.0	10.0	180.0	0.7062146890000001	0.115346379	0.0		
C4_05460C_A	40.1	3008.4826259161205	7.0	0.21	0.008094981	-1	-1	1854.0	34.0	3361.0	0.082524272	0.182852734	19.0		
C4_05530W_A	8.9	222.3671398098581	8.0		0.015604681	0	0								
C4_05540W_A	48.39	5934.308944870697	6.0	0.25	0.004895961	-1	-1	1635.0	41.0	3694.0	0.128440367	0.22980805899999998	9.0	1.0	
C4_05550C_A	71.02	4801.451942049144	103.0	0.28	0.003108808	-1	-1	966.0	27.0	1539.0	0.17908902699999998	0.256144947	13.0	-1.0	
C4_05560C_A	6.12	14303.411234661484	136.0	0.23	0.001273074	-1	-1	1572.0	52.0	3988.0	0.136132316	0.303144684	10.0		-1.0
C4_05570C_A	13.89	2055.3924260962	39.0	0.13	0.001903553	0	1	1577.0	13.0	271.0	0.4642618570000001	0.079583073	1.0		
C4_05580C_A	0.0	31409.115828577334	0.0	0.43	0.009127789	0	0	987.0	30.0	2485.0	0.156028369	0.278550061	2.0		-1.0
C4_05590W_A	11.68	569.7609792803158	1.0	0.16	0.0035335690000000007	-1	-1	8208.0	178.0	16438.0	0.041057505	0.19021530600000008	3.0		-1.0
C4_05600W_A	22.91	3167.425885302601	114.0	0.17	0.003889675	-1	-1	2829.0	68.0	6624.0	0.083421704	0.189140759	16.0		
C4_05610C_A	51.39	7966.103783378584	30.0	0.17	0.003193868	-1	-1	3132.0	73.0	7754.0	0.088122605	0.20482603800000002	2.0		
C4_05620C_A	32.38	1733010.297738747	0.0	0.15	0.004338395	0	0	462.0	7.0	483.0	0.87012987	0.137186471	8.0		
C4_05630W_A	121.34	47046.90497588612	4.0	0.21	0.001046025	0	1	957.0	3.0	273.0	0.83908046	0.028963209	0.0	1.0	
C4_05640C_A	29.94	1510.5181059661456	2.0	0.14	0.003575685	-1	-1	840.0	22.0	1340.0	0.17738095199999998	0.24444444399999998	27.0	1.0	
C4_05650W_A	52.64	53991971.46161873	272.0	0.17	0.0050709940000000005	0	1	987.0	4.0	295.0	0.4518743670000001	0.03753589	5.0	1.0	
C4_05660C_A				0.16	0.006258382	0	1	2235.0	3.0	7.0	0.427740492	0.013859179	2.0	1.0	
C4_05660C_B	16.13	1260.7233252493859	58.0			0	0								
C4_05670W_A	114.39	40531.46985136175	37.0	0.2	0.001454193	-1	-1	2064.0	14.0	407.0	0.273255814	0.07068643	10.0		
C4_05680W_A	26.61	2342.2559843210097	2.0	0.15	0.005053057	-1	-1	1980.0	48.0	6405.0	0.17070707100000002	0.27281580699999997	5.0		
C4_05690W_A	136.64	15852.19081168942	11.0	0.25	0.004807692	0	1	2289.0	6.0	116.0	0.41983398899999996	0.029444408	0.0	-1.0	
C4_05700W_A					0.0030843040000000004	0	0								-1.0
C4_05700W_B	2.76	3514.5113173486884	0.0			0	0								
C4_05720W_A	0.55	288.99535930804865	0.0	0.08	0.012048193	0	0								
C4_05730W_A	4.08	2760.447176959222	0.0	0.17	0.007012623000000001	0	0	714.0	34.0	4916.0	0.222689076	0.5184049079999999	2.0		
C4_05740C_A	23.35	3336.586455859132	25.0	0.15	0.00392519	-1	-1	4332.0	169.0	17634.0	0.04455217	0.42951686899999997	21.0		
C4_05750C_A	24.09	768.3593293191234	242.0	0.12	0.002853067	-1	-1	702.0	34.0	1959.0	0.186609687	0.565403196	20.0		-1.0
C4_05760W_A	32.77	10047.77967574468	135.0	0.18	0.003706449	0	1	1350.0	4.0	239.0	0.8785185190000001	0.035612829	2.0	1.0	
C4_05770C_A	7.18	10386.1372426037	9.0	0.2	0.007011394000000001	0	0	2283.0	57.0	7481.0	0.097678493	0.322359668	6.0		-1.0
C4_05780C_A	2.84	37041.496595975776	5.0	0.23	0.002707581	0	0	2217.0	109.0	11707.0	0.06540369900000001	0.580818861	3.0	-1.0	
C4_05790W_A	11.05	155.51425010681038	57.0	0.15	0.0031628890000000003	0	1	3795.0	83.0	6114.0	0.051383399	0.27977611	27.0		
C4_05800C_A	29.57	54756.96555942657	52.0	0.14	0.008219178	0	0	366.0	20.0	1438.0	0.215846995	0.725679035	8.0		
C4_05810W_A	77.66	67282.37172213753	0.0	0.22	0.006498195	-1	-1	1386.0	26.0	2190.0	0.181818182	0.247719807	10.0		
C4_05820W_A	80.33	17906.907876543228	14.0	0.24	0.0	0	1	267.0	1.0	37.0	0.981273408	0.049519382	1.0	1.0	
C4_05830W_A	1.21	128.29681190171604	0.0	0.11	0.008797654	0	0	342.0	71.0	7235.0	0.099415205	2.6738260069999997	4.0		
C4_05840W_A	2.74	743.6717978261604	8.0	0.17	0.003206596	0	0	2184.0	95.0	14241.0	0.061355310999999996	0.5346331910000001	2.0	-1.0	
C4_05850C_A	24.77	4600.822558322773	5.0	0.18	0.002423263	-1	-1	1239.0	35.0	3962.0	0.121065375	0.342126773	20.0		
C4_05860W_A	116.05	32911.838829740635	27.0	0.21	0.005102041	-1	-1								
C4_05870C_A	1.01	787.4977495808879	0.0	0.17	0.000591366	0	0								
C4_05880W_A	4.77	2460.831032323619	190.0	0.13	0.004356244	-1	-1	2067.0	52.0	5810.0	0.151910982	0.307630785	10.0	-1.0	
C4_05890W_A	12.02	811.5133289503743	66.0	0.18	0.001976285	0	0	507.0	11.0	532.0	0.339250493	0.260578045	11.0		-1.0
C4_05900C_A	21.13	15932.076507414557	2.0	0.11	0.003395586	0	0	1179.0	41.0	2660.0	0.135708227	0.421560991	0.0		
C4_05910C_A	8.96	139.69211974208022	355.0	0.16	0.004239855	-1	-1	3303.0	15.0	574.0	0.33848017	0.061518477	2.0		
C4_05920C_A	6.19	3423.558029970416	14.0	0.15	0.013157895	0	0	2205.0	63.0	5973.0	0.084807256	0.377491378	3.0		
C4_05940W_A	2.64	22.041508773996547	32.0	0.18	0.005890052	0	0	3057.0	120.0	8532.0	0.060516847	0.46788080299999996	7.0		
C4_05950C_A					0.0	0	0								
C4_05960W_A	70.02	4204.9135298033225	1.0	0.21	0.002188184	-1	-1	915.0	42.0	5249.0	0.144721234	0.616182865	18.0		
C4_05970W_A	20.29	1787.3949553325951	54.0	0.14	0.00481232	0	0	2079.0	48.0	3751.0	0.12121212099999999	0.281737354	3.0		
C4_05980C_A	8.28	198.1138018434381	63.0	0.15	0.004819277	-1	-1	2076.0	65.0	7173.0	0.173410405	0.29918647	8.0		
C4_05990W_A					0.012345678999999998	0	0								
C4_06000W_A	13.68	3028.2430842169106	21.0	0.15	0.005839416	0	1	1371.0	6.0	210.0	0.357403355	0.036344022999999996	4.0	-1.0	
C4_06010C_A	6.87	5119.0135528436895	15.0		0.0022900760000000003	-1	-1	1311.0	73.0	7108.0	0.106788711	0.462422939	3.0		
C4_06020C_A	8.59	1542.8263826425168	220.0	0.14	0.003591739	-1	-1	3342.0	101.0	12194.0	0.061340515	0.23378476	22.0		
C4_06030W_A	559.38	253291.2320352671	0.0	0.27	0.007451565	0	1	672.0	0.0	0.0	1.0	0.0	2.0		1.0
C4_06040W_A	6.12	2500.67982192768	0.0	0.13	0.001710864	0	0	1170.0	52.0	7096.0	0.11794871800000001	0.346078431	21.0	-1.0	
